pathogen,antibiotic,state_region,source_dataset
Escherichia Coli,Ceftriaxone,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Pakistan,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Pakistan,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Pakistan,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Pakistan,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Ceftriaxone,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Switzerland,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Switzerland,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Switzerland,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Switzerland,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Georgia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Georgia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Georgia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Georgia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,India,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,India,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,India,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,India,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Jordan,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Jordan,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Jordan,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Jordan,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Japan,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Japan,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Japan,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Japan,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Republic of Korea,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Republic of Korea,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Republic of Korea,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Republic of Korea,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Lao People's Democratic Republic,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Lao People's Democratic Republic,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Lao People's Democratic Republic,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Lao People's Democratic Republic,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Lebanon,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Lebanon,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Lebanon,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Lebanon,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Malta,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Malta,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Malta,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Malta,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Pakistan,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Pakistan,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Pakistan,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Pakistan,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Russian Federation,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Russian Federation,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Russian Federation,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Russian Federation,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Tunisia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Tunisia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Tunisia,WHO GLASS (ML Excel)
Escherichia Coli,Ciprofloxacin,Tunisia,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,India,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,India,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,India,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,India,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Republic of Korea,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Republic of Korea,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Republic of Korea,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Republic of Korea,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Lao People's Democratic Republic,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Lao People's Democratic Republic,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Lao People's Democratic Republic,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Lao People's Democratic Republic,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Pakistan,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Pakistan,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Pakistan,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Pakistan,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Co-Trimoxazole,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Switzerland,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Switzerland,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Switzerland,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Switzerland,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Colistin,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Doripenem,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Doripenem,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Doripenem,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Doripenem,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Doripenem,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Doripenem,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Doripenem,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Doripenem,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Doripenem,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Doripenem,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Doripenem,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Doripenem,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Switzerland,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Switzerland,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Switzerland,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Switzerland,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,India,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,India,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,India,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,India,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Jordan,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Jordan,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Jordan,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Jordan,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Republic of Korea,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Republic of Korea,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Republic of Korea,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Republic of Korea,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Russian Federation,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Russian Federation,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Russian Federation,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Russian Federation,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Tunisia,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Tunisia,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Tunisia,WHO GLASS (ML Excel)
Escherichia Coli,Ertapenem,Tunisia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Argentina,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Switzerland,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Switzerland,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Switzerland,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Switzerland,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Georgia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Georgia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Georgia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Georgia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,India,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,India,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,India,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,India,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Jordan,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Jordan,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Jordan,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Jordan,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Japan,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Japan,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Japan,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Japan,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Republic of Korea,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Republic of Korea,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Republic of Korea,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Republic of Korea,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,North Macedonia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Malta,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Malta,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Malta,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Malta,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Malaysia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Oman,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Pakistan,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Pakistan,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Pakistan,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Pakistan,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Philippines,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Russian Federation,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Russian Federation,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Russian Federation,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Russian Federation,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Saudi Arabia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Thailand,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Tunisia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Tunisia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Tunisia,WHO GLASS (ML Excel)
Escherichia Coli,Imipenem,Tunisia,WHO GLASS (ML Excel)
Escherichia Coli,Levofloxacin,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Levofloxacin,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Levofloxacin,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Levofloxacin,United Arab Emirates,WHO GLASS (ML Excel)
Escherichia Coli,Levofloxacin,Bosnia and Herzegovina,WHO GLASS (ML Excel)
